skill_name,month,avg_jobs_month,avg_prev_month_jobs,abs_change_in_avg_jobs,month_over_month_growth,skill_rank
Systems data reporting,2022-05-01,1.0,1.0,0.0,0.0,48
SQL,2022-06-01,83.466666666666669,48.967741935483872,34.4989247311828,0.70452349582784368,1
Spark,2022-06-01,41.333333333333336,9.9032258064516157,31.43010752688172,3.17372421281216,2
Python,2022-06-01,38.533333333333346,35.41935483870968,3.1139784946236659,0.087917425622343934,3
QlikView,2022-06-01,35.545454545454547,,,,4
Power BI,2022-06-01,27.966666666666665,2.6129032258064515,25.353763440860213,9.7032921810699584,5
Open source,2022-06-01,18.379310344827591,,,,6
Big Data,2022-06-01,17.233333333333331,26.677419354838712,-9.444086021505381,-0.35401047964530447,7
Scala,2022-06-01,16.333333333333332,14.419354838709678,1.9139784946236542,0.13273676360924672,8
Hadoop,2022-06-01,14.799999999999997,4.419354838709677,10.380645161290321,2.348905109489051,9
NoSQL,2022-06-01,14.16666666666667,1.0,13.16666666666667,13.16666666666667,10
Java,2022-06-01,13.966666666666667,27.677419354838712,-13.710752688172045,-0.4953768453768454,11
AWS,2022-06-01,11.066666666666665,13.29032258064516,-2.2236559139784955,-0.16731391585760524,12
English,2022-06-01,9.1333333333333329,6.5806451612903221,2.5526881720430108,0.38790849673202615,13
Linux,2022-06-01,7.9999999999999991,7.258064516129032,0.74193548387096708,0.10222222222222213,14
Azure,2022-06-01,7.0333333333333323,12.290322580645162,-5.25698924731183,-0.42773403324584436,15
Programming,2022-06-01,7.0,7.0,0.0,0.0,16
Amazon Web Services,2022-06-01,5.0,5.0,0.0,0.0,17
R,2022-06-01,4.1999999999999993,3.3548387096774195,0.84516129032257981,0.25192307692307664,18
MS Excel,2022-06-01,4.1333333333333337,4.5161290322580649,-0.3827956989247312,-0.084761904761904761,19
ETL,2022-06-01,4.1,4.3225806451612909,-0.22258064516129128,-0.051492537313433048,20
PySpark,2022-06-01,4.0,6.3548387096774208,-2.3548387096774208,-0.37055837563451793,21
VBA/VBS,2022-06-01,4.0,4.0,0.0,0.0,21
Kafka,2022-06-01,3.9666666666666668,2.935483870967742,1.0311827956989248,0.35128205128205131,23
Kotlin,2022-06-01,3.7000000000000011,10.0,-6.2999999999999989,-0.62999999999999989,24
GCP,2022-06-01,3.166666666666667,3.741935483870968,-0.575268817204301,-0.153735632183908,25
data flow,2022-06-01,3.0,3.0,0.0,0.0,26
Amplitude,2022-06-01,3.0,3.0,0.0,0.0,26
digital analysis,2022-06-01,3.0,3.0,0.0,0.0,26
Google Tag Manager,2022-06-01,3.0,3.0,0.0,0.0,26
Google Sheets,2022-06-01,3.0,1.0,2.0,2.0,26
Business Analysis,2022-06-01,3.0,2.6774193548387086,0.32258064516129137,0.12048192771084382,26
Google Analytics,2022-06-01,3.0,3.0,0.0,0.0,26
Data Integration,2022-06-01,3.0,3.0,0.0,0.0,26
Hive,2022-06-01,2.8,3.3870967741935489,-0.58709677419354911,-0.17333333333333351,34
Looker,2022-06-01,2.7333333333333334,2.741935483870968,-0.0086021505376345786,-0.0031372549019608462,35
Apache Spark,2022-06-01,2.2,1.7419354838709677,0.45806451612903243,0.26296296296296306,36
Pandas,2022-06-01,2.1428571428571428,3.1428571428571428,-1.0,-0.31818181818181818,37
Bash,2022-06-01,1.8,1.8571428571428572,-0.057142857142857162,-0.030769230769230778,38
Tableau,2022-06-01,1.8,2.096774193548387,-0.29677419354838697,-0.14153846153846147,38
Analytical Thinking,2022-06-01,1.7999999999999996,1.0,0.7999999999999996,0.7999999999999996,40
data analytics,2022-06-01,1.6086956521739129,3.0322580645161286,-1.4235624123422157,-0.469472710453284,41
Data,2022-06-01,1.5666666666666664,5.7419354838709671,-4.1752688172043007,-0.72715355805243442,42
PostgreSQL,2022-06-01,1.5,,,,43
Data analysis,2022-06-01,1.4285714285714288,4.0,-2.5714285714285712,-0.64285714285714279,44
Git,2022-06-01,1.333333333333333,2.580645161290323,-1.24731182795699,-0.4833333333333335,45
Kubernetes,2022-06-01,1.2666666666666666,1.709677419354839,-0.44301075268817236,-0.25911949685534608,46
Databases,2022-06-01,1.1333333333333335,1.0,0.13333333333333353,0.13333333333333353,47
VBA,2022-06-01,1.0666666666666669,2.0,-0.93333333333333313,-0.46666666666666656,48
Business Intelligence,2022-06-01,1.0,1.0,0.0,0.0,49
Kibana,2022-06-01,1.0,,,,49
CRM,2022-06-01,1.0,1.0,0.0,0.0,49
Python/SAS,2022-06-01,1.0,1.0,0.0,0.0,49
Google Cloud,2022-06-01,1.0,1.0,0.0,0.0,49
Analysing Data,2022-06-01,1.0,1.0,0.0,0.0,49
DevOps,2022-06-01,1.0,1.0,0.0,0.0,49
Jenkins,2022-06-01,1.0,1.0,0.0,0.0,49
Apache Big Data Stack,2022-06-01,1.0,1.0,0.0,0.0,49
CI/CD,2022-06-01,1.0,1.0,0.0,0.0,49
Statistics,2022-06-01,1.0,1.0,0.0,0.0,49
PHP 7.x,2022-06-01,1.0,1.0,0.0,0.0,49
HTML5,2022-06-01,1.0,1.0,0.0,0.0,49
Excel,2022-06-01,1.0,1.2258064516129035,-0.22580645161290347,-0.18421052631578963,49
SQL DB,2022-06-01,1.0,1.0,0.0,0.0,49
Linux / Unix,2022-06-01,1.0,1.0,0.0,0.0,49
NIFI,2022-06-01,1.0,1.0,0.0,0.0,49
UNIX/LINUX (Red Hat) RH 7.x,2022-06-01,1.0,1.0,0.0,0.0,49
K8S,2022-06-01,1.0,1.0,0.0,0.0,49
Sparx,2022-06-01,1.0,1.0,0.0,0.0,49
Matlab,2022-06-01,1.0,1.0,0.0,0.0,49
Microsoft Azure Cloud,2022-06-01,1.0,1.0,0.0,0.0,49
DBT,2022-06-01,1.0,,,,49
SharePoint,2022-06-01,1.0,,,,49
Salesforce,2022-06-01,1.0,1.0,0.0,0.0,49
Hortonworks Data Platform (HDP),2022-06-01,1.0,1.0,0.0,0.0,49
Apache Kafka,2022-06-01,1.0,1.0,0.0,0.0,49
Docker,2022-06-01,1.0,1.7741935483870968,-0.77419354838709675,-0.43636363636363634,49
Hadoop or Cloud solutions,2022-06-01,1.0,1.0,0.0,0.0,49
ETL tools,2022-06-01,1.0,,,,49
data analyst,2022-06-01,1.0,,,,49
Haddop,2022-06-01,1.0,,,,49
Cloudera Data Platform,2022-06-01,1.0,1.0,0.0,0.0,49
DWH,2022-06-01,1.0,,,,49
SaaS,2022-06-01,1.0,1.0,0.0,0.0,49
Amazon AWS,2022-06-01,1.0,1.0,0.0,0.0,49
Data Lake,2022-06-01,1.0,,,,49
LAN/WAN,2022-06-01,1.0,1.0,0.0,0.0,49
DBMS,2022-06-01,1.0,1.0,0.0,0.0,49
SQL,2022-07-01,82.709677419354819,83.466666666666669,-0.75698924731185,-0.0090693599917553921,1
Python,2022-07-01,39.516129032258064,38.533333333333346,0.98279569892471841,0.025505078691817944,2
Spark,2022-07-01,30.516129032258068,41.333333333333336,-10.817204301075268,-0.26170655567117584,3
Big Data,2022-07-01,21.096774193548384,17.233333333333331,3.8634408602150536,0.2241841891807575,4
NoSQL,2022-07-01,20.193548387096776,14.16666666666667,6.0268817204301062,0.42542694497153682,5
QlikView,2022-07-01,20.0,35.545454545454547,-15.545454545454547,-0.43734015345268545,6
Open source,2022-07-01,18.5,18.379310344827591,0.12068965517240926,0.0065666041275794888,7
Data Science,2022-07-01,17.285714285714285,2.5,14.785714285714285,5.9142857142857137,8
Machine Learning,2022-07-01,16.428571428571427,1.0,15.428571428571427,15.428571428571427,9
ETL tools,2022-07-01,16.35483870967742,1.0,15.35483870967742,15.35483870967742,10
Hadoop,2022-07-01,14.612903225806454,14.799999999999997,-0.18709677419354342,-0.012641673931996179,11
Scala,2022-07-01,14.354838709677422,16.333333333333332,-1.9784946236559104,-0.12113232389730065,12
Java,2022-07-01,14.193548387096776,13.966666666666667,0.226881720430109,0.016244514589267949,13
English,2022-07-01,13.709677419354838,9.1333333333333329,4.5763440860215052,0.50105957146220859,14
Power BI,2022-07-01,9.6451612903225818,27.966666666666665,-18.321505376344085,-0.65511938175247031,15
AWS,2022-07-01,8.1612903225806459,11.066666666666665,-2.9053763440860187,-0.26253400699572466,16
Linux,2022-07-01,6.709677419354839,7.9999999999999991,-1.2903225806451601,-0.16129032258064505,17
ETL,2022-07-01,6.5161290322580641,4.1,2.4161290322580644,0.58929976396538164,18
Tableau,2022-07-01,6.4838709677419342,1.8,4.6838709677419343,2.6021505376344081,19
R,2022-07-01,6.225806451612903,4.1999999999999993,2.0258064516129037,0.48233486943164383,20
Communication Skills,2022-07-01,5.6363636363636358,,,,21
PostgreSQL,2022-07-01,4.838709677419355,1.5,3.338709677419355,2.2258064516129035,22
PySpark,2022-07-01,4.741935483870968,4.0,0.741935483870968,0.185483870967742,23
Pandas,2022-07-01,4.6129032258064528,2.1428571428571428,2.47004608294931,1.1526881720430113,24
Kafka,2022-07-01,4.161290322580645,3.9666666666666668,0.19462365591397823,0.049064787205204595,25
Google Analytics,2022-07-01,4.1111111111111116,3.0,1.1111111111111116,0.37037037037037052,26
Haddop,2022-07-01,3.903225806451613,1.0,2.903225806451613,2.903225806451613,27
digital analysis,2022-07-01,3.0,3.0,0.0,0.0,28
Google Tag Manager,2022-07-01,3.0,3.0,0.0,0.0,28
Google Sheets,2022-07-01,3.0,3.0,0.0,0.0,28
E-commerce,2022-07-01,3.0,,,,28
Hive,2022-07-01,2.8709677419354835,2.8,0.070967741935483719,0.025345622119815614,32
Team Player,2022-07-01,2.8181818181818179,,,,33
Problem Solving,2022-07-01,2.8181818181818179,,,,33
HDFS,2022-07-01,2.7857142857142856,,,,35
BPMN,2022-07-01,2.7142857142857144,1.0,1.7142857142857144,1.7142857142857144,36
Relational Databases,2022-07-01,2.7142857142857144,,,,36
Azure,2022-07-01,2.5483870967741935,7.0333333333333323,-4.4849462365591393,-0.63767008102736589,38
Google Cloud,2022-07-01,2.2903225806451615,1.0,1.2903225806451615,1.2903225806451615,39
Kubernetes,2022-07-01,2.2903225806451615,1.2666666666666666,1.0236559139784949,0.80814940577249594,39
Analytical Thinking,2022-07-01,2.193548387096774,1.7999999999999996,0.39354838709677442,0.21863799283154139,41
Apache Spark,2022-07-01,2.0,2.2,-0.20000000000000018,-0.090909090909090981,42
DWH,2022-07-01,2.0,1.0,1.0,1.0,42
MS Excel,2022-07-01,1.9032258064516128,4.1333333333333337,-2.2301075268817208,-0.5395421436004163,44
SQL DB,2022-07-01,1.8709677419354838,1.0,0.87096774193548376,0.87096774193548376,45
Apache Big Data Stack,2022-07-01,1.7096774193548387,1.0,0.70967741935483875,0.70967741935483875,46
Git,2022-07-01,1.6451612903225805,1.333333333333333,0.31182795698924748,0.23387096774193566,47
Databases,2022-07-01,1.3548387096774195,1.1333333333333335,0.22150537634408596,0.19544592030360522,48
GCP,2022-07-01,1.1935483870967747,3.166666666666667,-1.9731182795698923,-0.62308998302207119,49
Data,2022-07-01,1.0645161290322582,1.5666666666666664,-0.5021505376344082,-0.32052161976664356,50
T-SQL,2022-07-01,1.0,,,,51
Elasticsearch,2022-07-01,1.0,,,,51
People Management,2022-07-01,1.0,,,,51
Presto,2022-07-01,1.0,,,,51
Cloudera,2022-07-01,1.0,,,,51
SQR,2022-07-01,1.0,,,,51
Kibana,2022-07-01,1.0,1.0,0.0,0.0,51
Python/SAS,2022-07-01,1.0,1.0,0.0,0.0,51
Data Analystics,2022-07-01,1.0,,,,51
Python/Scala,2022-07-01,1.0,,,,51
Analysing Data,2022-07-01,1.0,1.0,0.0,0.0,51
DevOps,2022-07-01,1.0,1.0,0.0,0.0,51
Data Engineering,2022-07-01,1.0,,,,51
Statistics,2022-07-01,1.0,1.0,0.0,0.0,51
PHP 7.x,2022-07-01,1.0,1.0,0.0,0.0,51
Data analysis,2022-07-01,1.0,1.4285714285714288,-0.42857142857142883,-0.3000000000000001,51
HTML5,2022-07-01,1.0,1.0,0.0,0.0,51
Excel,2022-07-01,1.0,1.0,0.0,0.0,51
SAS,2022-07-01,1.0,2.0,-1.0,-0.5,51
Linux / Unix,2022-07-01,1.0,1.0,0.0,0.0,51
NIFI,2022-07-01,1.0,1.0,0.0,0.0,51
UNIX/LINUX (Red Hat) RH 7.x,2022-07-01,1.0,1.0,0.0,0.0,51
Bash,2022-07-01,1.0,1.8,-0.8,-0.44444444444444448,51
K8S,2022-07-01,1.0,1.0,0.0,0.0,51
Business Analysis,2022-07-01,1.0,3.0,-2.0,-0.66666666666666663,51
Microsoft Azure Cloud,2022-07-01,1.0,1.0,0.0,0.0,51
DBT,2022-07-01,1.0,1.0,0.0,0.0,51
SharePoint,2022-07-01,1.0,1.0,0.0,0.0,51
Hortonworks Data Platform (HDP),2022-07-01,1.0,1.0,0.0,0.0,51
Looker,2022-07-01,1.0,2.7333333333333334,-1.7333333333333334,-0.63414634146341464,51
Apache Kafka,2022-07-01,1.0,1.0,0.0,0.0,51
Docker,2022-07-01,1.0,1.0,0.0,0.0,51
Hadoop or Cloud solutions,2022-07-01,1.0,1.0,0.0,0.0,51
VBA,2022-07-01,1.0,1.0666666666666669,-0.066666666666666874,-0.06250000000000018,51
data analyst,2022-07-01,1.0,1.0,0.0,0.0,51
Airflow,2022-07-01,1.0,1.0,0.0,0.0,51
Shell Scripting,2022-07-01,1.0,1.0,0.0,0.0,51
data analytics,2022-07-01,1.0,1.6086956521739129,-0.60869565217391286,-0.37837837837837829,51
Cloudera Data Platform,2022-07-01,1.0,1.0,0.0,0.0,51
Apache Hadoop,2022-07-01,1.0,2.0,-1.0,-0.5,51
4gl,2022-07-01,1.0,,,,51
SaaS,2022-07-01,1.0,1.0,0.0,0.0,51
Amazon AWS,2022-07-01,1.0,1.0,0.0,0.0,51
Kotlin,2022-07-01,1.0,3.7000000000000011,-2.7000000000000011,-0.72972972972972983,51
Data Lake,2022-07-01,1.0,1.0,0.0,0.0,51
LAN/WAN,2022-07-01,1.0,1.0,0.0,0.0,51
SQL,2022-08-01,67.580645161290334,82.709677419354819,-15.129032258064484,-0.18291731669266736,1
Python,2022-08-01,45.548387096774192,39.516129032258064,6.0322580645161281,0.15265306122448977,2
Big Data,2022-08-01,34.903225806451623,21.096774193548384,13.806451612903238,0.65443425076452666,3
Java,2022-08-01,30.903225806451612,14.193548387096776,16.709677419354836,1.177272727272727,4
Spark,2022-08-01,27.387096774193544,30.516129032258068,-3.1290322580645231,-0.10253699788583531,5
R,2022-08-01,26.096774193548388,6.225806451612903,19.870967741935484,3.1917098445595857,6
Power BI,2022-08-01,24.774193548387096,9.6451612903225818,15.129032258064514,1.5685618729096986,7
Scala,2022-08-01,21.838709677419352,14.354838709677422,7.4838709677419306,0.52134831460674114,8
Data Science,2022-08-01,19.958333333333332,17.285714285714285,2.6726190476190474,0.15461432506887052,9
Proactivity,2022-08-01,19.0,,,,10
Analytics,2022-08-01,19.0,1.3846153846153846,17.615384615384617,12.722222222222223,10
Data Warehouse,2022-08-01,19.0,,,,10
Data,2022-08-01,18.967741935483872,1.0645161290322582,17.903225806451612,16.818181818181817,13
Machine Learning,2022-08-01,18.958333333333332,16.428571428571427,2.5297619047619051,0.15398550724637686,14
NoSQL,2022-08-01,18.451612903225811,20.193548387096776,-1.7419354838709644,-0.086261980830670756,15
Hadoop,2022-08-01,15.67741935483871,14.612903225806454,1.0645161290322562,0.072847682119205157,16
Data architecture,2022-08-01,13.0,,,,17
PowerBi,2022-08-01,13.0,1.0,12.0,12.0,17
AWS,2022-08-01,10.064516129032256,8.1612903225806459,1.9032258064516103,0.23320158102766764,19
English,2022-08-01,9.8387096774193576,13.709677419354838,-3.8709677419354804,-0.28235294117647036,20
Tableau,2022-08-01,8.35483870967742,6.4838709677419342,1.8709677419354858,0.28855721393034861,21
Linux,2022-08-01,6.903225806451613,6.709677419354839,0.19354838709677402,0.02884615384615382,22
Communication Skills,2022-08-01,4.166666666666667,5.6363636363636358,-1.4696969696969688,-0.26075268817204289,23
ETL tools,2022-08-01,4.032258064516129,16.35483870967742,-12.322580645161292,-0.75345167652859968,24
Kafka,2022-08-01,3.64516129032258,4.161290322580645,-0.516129032258065,-0.12403100775193809,25
ETL,2022-08-01,3.290322580645161,6.5161290322580641,-3.225806451612903,-0.49504950495049505,26
Looker,2022-08-01,3.2258064516129026,1.0,2.2258064516129026,2.2258064516129026,27
Analytical skills,2022-08-01,3.0,,,,28
Google Cloud,2022-08-01,3.0,2.2903225806451615,0.70967741935483852,0.30985915492957739,28
Apache Big Data Stack,2022-08-01,3.0,1.7096774193548387,1.2903225806451613,0.75471698113207542,28
Cloud,2022-08-01,3.0,1.0,2.0,2.0,28
Haddop,2022-08-01,3.0,3.903225806451613,-0.903225806451613,-0.23140495867768596,28
Team Player,2022-08-01,3.0,2.8181818181818179,0.1818181818181821,0.064516129032258174,28
Hive,2022-08-01,3.0,2.8709677419354835,0.12903225806451646,0.044943820224719218,28
E-commerce,2022-08-01,3.0,3.0,0.0,0.0,28
PostgreSQL,2022-08-01,3.0,4.838709677419355,-1.838709677419355,-0.38,28
Problem Solving,2022-08-01,3.0,2.8181818181818179,0.1818181818181821,0.064516129032258174,28
Kubernetes,2022-08-01,3.0,2.2903225806451615,0.70967741935483852,0.30985915492957739,28
BPMN,2022-08-01,2.9583333333333335,2.7142857142857144,0.24404761904761907,0.089912280701754388,39
Relational Databases,2022-08-01,2.9583333333333335,2.7142857142857144,0.24404761904761907,0.089912280701754388,39
DBT,2022-08-01,2.9354838709677411,1.0,1.9354838709677411,1.9354838709677411,41
statistical data analysis,2022-08-01,2.8,,,,42
data mining,2022-08-01,2.8,,,,42
Golang,2022-08-01,2.7777777777777777,,,,44
Jenkins,2022-08-01,2.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,44
DWH,2022-08-01,2.7419354838709675,2.0,0.74193548387096753,0.37096774193548376,46
HDFS,2022-08-01,2.4,2.7857142857142856,-0.38571428571428568,-0.13846153846153844,47
Azure,2022-08-01,2.0967741935483861,2.5483870967741935,-0.45161290322580738,-0.17721518987341808,48
Git,2022-08-01,2.0,1.6451612903225805,0.35483870967741948,0.21568627450980402,49
SQL DB,2022-08-01,2.0,1.8709677419354838,0.12903225806451624,0.068965517241379365,49
Apache Spark,2022-08-01,2.0,2.0,0.0,0.0,49
MS Excel,2022-08-01,1.9999999999999998,1.9032258064516128,0.096774193548387011,0.050847457627118606,52
GCP,2022-08-01,1.7741935483870968,1.1935483870967747,0.58064516129032206,0.48648648648648585,53
Analytical Thinking,2022-08-01,1.6774193548387097,2.193548387096774,-0.51612903225806428,-0.23529411764705874,54
Google Analytics,2022-08-01,1.482758620689655,4.1111111111111116,-2.6283524904214568,-0.63932898415657047,55
data analytics,2022-08-01,1.419354838709677,1.0,0.41935483870967705,0.41935483870967705,56
PySpark,2022-08-01,1.32258064516129,4.741935483870968,-3.4193548387096779,-0.72108843537414968,57
Databases,2022-08-01,1.2903225806451617,1.3548387096774195,-0.064516129032257785,-0.047619047619047408,58
Microsoft Azure Cloud,2022-08-01,1.290322580645161,1.0,0.29032258064516103,0.29032258064516103,59
T-SQL,2022-08-01,1.0,1.0,0.0,0.0,60
Elasticsearch,2022-08-01,1.0,1.0,0.0,0.0,60
People Management,2022-08-01,1.0,1.0,0.0,0.0,60
Presto,2022-08-01,1.0,1.0,0.0,0.0,60
Cloudera,2022-08-01,1.0,1.0,0.0,0.0,60
SQR,2022-08-01,1.0,1.0,0.0,0.0,60
Kibana,2022-08-01,1.0,1.0,0.0,0.0,60
Python/SAS,2022-08-01,1.0,1.0,0.0,0.0,60
Data Analystics,2022-08-01,1.0,1.0,0.0,0.0,60
Python/Scala,2022-08-01,1.0,1.0,0.0,0.0,60
Analysing Data,2022-08-01,1.0,1.0,0.0,0.0,60
DevOps,2022-08-01,1.0,1.0,0.0,0.0,60
Data Engineering,2022-08-01,1.0,1.0,0.0,0.0,60
Pandas,2022-08-01,1.0,4.6129032258064528,-3.6129032258064528,-0.78321678321678323,60
AWS Big Data,2022-08-01,1.0,,,,60
DDI,2022-08-01,1.0,,,,60
PHP 7.x,2022-08-01,1.0,1.0,0.0,0.0,60
HTML5,2022-08-01,1.0,1.0,0.0,0.0,60
MS Office,2022-08-01,1.0,,,,60
SAS,2022-08-01,1.0,1.0,0.0,0.0,60
TOGAF,2022-08-01,1.0,,,,60
UNIX/LINUX (Red Hat) RH 7.x,2022-08-01,1.0,1.0,0.0,0.0,60
Bash,2022-08-01,1.0,1.0,0.0,0.0,60
K8S,2022-08-01,1.0,1.0,0.0,0.0,60
EAM,2022-08-01,1.0,,,,60
Hortonworks Data Platform (HDP),2022-08-01,1.0,1.0,0.0,0.0,60
GitFLow,2022-08-01,1.0,,,,60
Docker,2022-08-01,1.0,1.0,0.0,0.0,60
Hadoop or Cloud solutions,2022-08-01,1.0,1.0,0.0,0.0,60
VBA,2022-08-01,1.0,1.0,0.0,0.0,60
AB testing,2022-08-01,1.0,,,,60
data analyst,2022-08-01,1.0,1.0,0.0,0.0,60
Airflow,2022-08-01,1.0,1.0,0.0,0.0,60
Shell Scripting,2022-08-01,1.0,1.0,0.0,0.0,60
Hadoop ecosystem,2022-08-01,1.0,,,,60
Cloudera Data Platform,2022-08-01,1.0,1.0,0.0,0.0,60
Apache Hadoop,2022-08-01,1.0,1.0,0.0,0.0,60
4gl,2022-08-01,1.0,1.0,0.0,0.0,60
NumPy,2022-08-01,1.0,,,,60
Data Lake,2022-08-01,1.0,1.0,0.0,0.0,60
SQL,2022-09-01,92.299999999999983,67.580645161290334,24.719354838709648,0.36577565632458187,1
Python,2022-09-01,40.966666666666676,45.548387096774192,-4.5817204301075165,-0.10059017941454179,2
Big Data,2022-09-01,36.500000000000007,34.903225806451623,1.5967741935483843,0.045748613678373289,3
Scala,2022-09-01,32.9,21.838709677419352,11.061290322580646,0.50649926144756285,4
Java,2022-09-01,31.400000000000002,30.903225806451612,0.49677419354839003,0.016075156576200515,5
English,2022-09-01,24.733333333333331,9.8387096774193576,14.894623655913973,1.5138797814207641,6
Proactivity,2022-09-01,19.0,19.0,0.0,0.0,7
Team Player,2022-09-01,19.0,3.0,16.0,5.333333333333333,7
Data Warehouse,2022-09-01,19.0,19.0,0.0,0.0,7
Data architecture,2022-09-01,18.964285714285715,13.0,5.9642857142857153,0.45879120879120888,10
PowerBi,2022-09-01,18.466666666666665,13.0,5.466666666666665,0.42051282051282041,11
BigData,2022-09-01,15.727272727272727,,,,12
Analysing Data,2022-09-01,14.933333333333335,1.0,13.933333333333335,13.933333333333335,13
Apache Spark,2022-09-01,13.53333333333333,2.0,11.53333333333333,5.7666666666666648,14
Hadoop,2022-09-01,10.933333333333334,15.67741935483871,-4.7440860215053764,-0.30260631001371741,15
AWS,2022-09-01,9.0000000000000018,10.064516129032256,-1.0645161290322545,-0.10576923076923044,16
Tableau,2022-09-01,8.9333333333333336,8.35483870967742,0.57849462365591364,0.0692406692406692,17
Power BI,2022-09-01,8.4666666666666668,24.774193548387096,-16.307526881720428,-0.6582465277777777,18
Spark,2022-09-01,7.4333333333333318,27.387096774193544,-19.953763440860214,-0.72858264625049085,19
Analytical Thinking,2022-09-01,6.966666666666665,1.6774193548387097,5.289247311827955,3.1532051282051268,20
Cloud,2022-09-01,6.1999999999999984,3.0,3.1999999999999984,1.0666666666666662,21
Linux,2022-09-01,6.1666666666666661,6.903225806451613,-0.73655913978494691,-0.10669781931464184,22
R,2022-09-01,5.7333333333333334,26.096774193548388,-20.363440860215054,-0.78030490317264112,23
Looker,2022-09-01,5.7,3.2258064516129026,2.4741935483870976,0.76700000000000046,24
MS Excel,2022-09-01,4.2666666666666675,1.9999999999999998,2.2666666666666675,1.133333333333334,25
Data,2022-09-01,4.0666666666666664,18.967741935483872,-14.901075268817205,-0.78560090702947849,26
Google Analytics,2022-09-01,3.9666666666666668,1.482758620689655,2.483908045977012,1.6751937984496128,27
analiza,2022-09-01,3.884615384615385,,,,28
Kafka,2022-09-01,3.3000000000000003,3.64516129032258,-0.34516129032257981,-0.094690265486725447,29
Statistics,2022-09-01,3.0,1.0,2.0,2.0,30
Google Cloud Platform,2022-09-01,3.0,4.8571428571428577,-1.8571428571428577,-0.38235294117647067,30
DBT,2022-09-01,3.0,2.9354838709677411,0.0645161290322589,0.021978021978022268,30
statistical data analysis,2022-09-01,3.0,2.8,0.20000000000000018,0.0714285714285715,30
data mining,2022-09-01,3.0,2.8,0.20000000000000018,0.0714285714285715,30
Hive,2022-09-01,3.0,3.0,0.0,0.0,30
NoSQL,2022-09-01,2.8888888888888888,18.451612903225811,-15.562724014336922,-0.84343434343434343,36
Analytical skills,2022-09-01,2.7857142857142856,3.0,-0.21428571428571441,-0.071428571428571466,37
Databases,2022-09-01,2.5333333333333328,1.2903225806451617,1.2430107526881711,0.96333333333333226,38
Golang,2022-09-01,2.5,2.7777777777777777,-0.27777777777777768,-0.099999999999999964,39
Jenkins,2022-09-01,2.5,2.7777777777777777,-0.27777777777777768,-0.099999999999999964,39
Apache Big Data Stack,2022-09-01,2.333333333333333,3.0,-0.666666666666667,-0.22222222222222232,41
Git,2022-09-01,2.0999999999999996,2.0,0.099999999999999645,0.049999999999999822,42
SQL DB,2022-09-01,2.0,2.0,0.0,0.0,43
BI reporting,2022-09-01,2.0,,,,43
data analyst,2022-09-01,1.9999999999999998,1.0,0.99999999999999978,0.99999999999999978,45
Data analysis,2022-09-01,1.9599999999999997,1.0,0.95999999999999974,0.95999999999999974,46
MS Office,2022-09-01,1.8666666666666665,1.0,0.86666666666666647,0.86666666666666647,47
Analytics,2022-09-01,1.72,19.0,-17.28,-0.90947368421052632,48
Microsoft Azure Cloud,2022-09-01,1.7000000000000002,1.290322580645161,0.40967741935483915,0.31750000000000039,49
Google Data Studio,2022-09-01,1.6923076923076923,,,,50
Google Sheets,2022-09-01,1.6400000000000001,3.0,-1.3599999999999999,-0.45333333333333331,51
VBA,2022-09-01,1.5999999999999999,1.0,0.59999999999999987,0.59999999999999987,52
data analytics,2022-09-01,1.5666666666666662,1.419354838709677,0.14731182795698916,0.10378787878787875,53
T-SQL,2022-09-01,1.0,1.0,0.0,0.0,54
Elasticsearch,2022-09-01,1.0,1.0,0.0,0.0,54
ETL,2022-09-01,1.0,3.290322580645161,-2.290322580645161,-0.696078431372549,54
People Management,2022-09-01,1.0,1.0,0.0,0.0,54
Presto,2022-09-01,1.0,1.0,0.0,0.0,54
Cloudera,2022-09-01,1.0,1.0,0.0,0.0,54
Applied Statistics,2022-09-01,1.0,,,,54
Kibana,2022-09-01,1.0,1.0,0.0,0.0,54
mss office,2022-09-01,1.0,,,,54
HDFS,2022-09-01,1.0,2.4,-1.4,-0.58333333333333337,54
Python/SAS,2022-09-01,1.0,1.0,0.0,0.0,54
Mac OS,2022-09-01,1.0,,,,54
DevOps,2022-09-01,1.0,1.0,0.0,0.0,54
Pandas,2022-09-01,1.0,1.0,0.0,0.0,54
AWS Big Data,2022-09-01,1.0,1.0,0.0,0.0,54
DAX,2022-09-01,1.0,,,,54
DDI,2022-09-01,1.0,1.0,0.0,0.0,54
PHP 7.x,2022-09-01,1.0,1.0,0.0,0.0,54
HTML5,2022-09-01,1.0,1.0,0.0,0.0,54
TOGAF,2022-09-01,1.0,1.0,0.0,0.0,54
UNIX/LINUX (Red Hat) RH 7.x,2022-09-01,1.0,1.0,0.0,0.0,54
Bash,2022-09-01,1.0,1.0,0.0,0.0,54
K8S,2022-09-01,1.0,1.0,0.0,0.0,54
A&VLP,2022-09-01,1.0,,,,54
EAM,2022-09-01,1.0,1.0,0.0,0.0,54
Access,2022-09-01,1.0,,,,54
Hortonworks Data Platform (HDP),2022-09-01,1.0,1.0,0.0,0.0,54
GitFLow,2022-09-01,1.0,1.0,0.0,0.0,54
Windows,2022-09-01,1.0,1.0,0.0,0.0,54
